Transaction ID,Customer ID,Location,Payment Method,Category,Item,Quantity,Unit Price,Unit_Cost,Pre_Discount_Total,Discount_Rate,Total Spent,Date
TXN_241625,CUST_0032,Online,Credit Card,Butchers,Chicken Breast,3,11.76,7.69,35.28,0,35.28,2023-09-02
TXN_158726,CUST_0815,Online,Credit Card,Butchers,Ground Beef,5,18.13,12.56,90.65,0,90.65,2024-03-20
TXN_741881,CUST_0791,In-store,Credit Card,Butchers,Pork Sausage,3,23.64,14.65,70.92,0,70.92,2024-12-28
TXN_506489,CUST_0477,Online,Credit Card,Butchers,Chicken Breast,1,11.76,9.05,11.76,0,11.76,2025-06-15
TXN_309427,CUST_0181,Online,Credit Card,Butchers,Lamb Chops,5,12.65,6.95,63.25,0,63.25,2023-07-07
TXN_173993,CUST_0926,Online,Credit Card,Butchers,Pork Sausage,2,23.64,18.09,47.28,0,47.28,2024-10-04
TXN_158727,CUST_0398,In-store,Credit Card,Butchers,Pork Sausage,5,23.64,19.73,118.2,0.055,111.7,2024-11-15
TXN_881167,CUST_0859,Online,Credit Card,Butchers,Steak,5,7.25,4.94,36.25,0,36.25,2024-07-16
TXN_458751,CUST_0919,Online,Credit Card,Butchers,Steak,5,7.25,4.25,36.25,0,36.25,2023-05-28
TXN_587236,CUST_0577,In-store,Credit Card,Butchers,Chicken Breast,2,11.76,10,23.52,0,23.52,2024-10-25
TXN_278229,CUST_0803,In-store,Digital Wallet,Butchers,Lamb Chops,13,12.65,9.47,164.45,0.036,158.53,2025-10-24
TXN_489418,CUST_0763,In-store,Credit Card,Butchers,Ground Beef,2,18.13,12.4,36.26,0,36.26,2023-12-13
TXN_802286,CUST_0687,In-store,Credit Card,Butchers,Steak,3,7.25,5.65,21.75,0,21.75,2023-08-26
TXN_561773,CUST_0032,In-store,Cash,Butchers,Lamb Chops,8,12.65,10.19,101.2,0.04,97.15,2024-05-05
TXN_697430,CUST_0804,In-store,Credit Card,Butchers,Lamb Chops,2,12.65,8.82,25.3,0,25.3,2024-11-18
TXN_515568,CUST_0653,In-store,Digital Wallet,Butchers,Chicken Breast,23,11.76,10.49,270.48,0.036,260.74,2023-07-14
TXN_320467,CUST_0633,Online,Credit Card,Butchers,Ground Beef,6,18.13,11.1,108.78,0.036,104.86,2024-08-02
TXN_443296,CUST_0948,Online,Credit Card,Butchers,Chicken Breast,3,11.76,7.54,35.28,0,35.28,2024-12-07
TXN_916340,CUST_0689,In-store,Cash,Butchers,Lamb Chops,1,12.65,8.09,12.65,0,12.65,2023-09-18
TXN_881387,CUST_0413,In-store,Credit Card,Butchers,Ground Beef,3,18.13,10.99,54.39,0,54.39,2023-08-18
TXN_443559,CUST_0528,Online,Credit Card,Butchers,Pork Sausage,10,23.64,20.25,236.4,0.035,228.13,2023-05-19
TXN_928351,CUST_0020,In-store,Digital Wallet,Butchers,Steak,2,7.25,4.77,14.5,0,14.5,2023-12-17
TXN_342980,CUST_0506,In-store,Credit Card,Butchers,Ground Beef,8,18.13,9.75,145.04,0.04,139.24,2023-02-17
TXN_628556,CUST_0361,Online,Credit Card,Butchers,Steak,4,7.25,5.4,29,0,29,2025-08-05
TXN_557906,CUST_0369,Online,Credit Card,Butchers,Pork Sausage,6,23.64,16.78,141.84,0.039,136.31,2023-11-07
TXN_714714,CUST_0103,In-store,Credit Card,Butchers,Chicken Breast,1,11.76,9.53,11.76,0,11.76,2025-09-14
TXN_208674,CUST_0168,In-store,Cash,Butchers,Chicken Breast,5,11.76,10.05,58.8,0,58.8,2025-01-09
TXN_134624,CUST_0296,In-store,Digital Wallet,Butchers,Lamb Chops,3,12.65,10.36,37.95,0,37.95,2025-09-27
TXN_744007,CUST_0933,Online,Credit Card,Butchers,Chicken Breast,10,11.76,5.98,117.6,0.035,113.48,2024-09-01
TXN_529059,CUST_0633,In-store,Cash,Butchers,Ground Beef,5,18.13,15.24,90.65,0,90.65,2025-04-19
TXN_134903,CUST_0539,In-store,Digital Wallet,Butchers,Steak,1,7.25,5.5,7.25,0,7.25,2023-08-01
TXN_270283,CUST_0480,Online,Credit Card,Butchers,Ground Beef,13,18.13,14.65,235.69,0.046,224.85,2023-02-18
TXN_196510,CUST_0459,Online,Credit Card,Butchers,Steak,10,7.25,3.97,72.5,0,72.5,2024-11-17
TXN_572357,CUST_0340,Online,Credit Card,Butchers,Pork Sausage,2,23.64,17.26,47.28,0,47.28,2024-07-27
TXN_478733,CUST_0343,In-store,Cash,Butchers,Steak,7,7.25,5.58,50.75,0,50.75,2024-07-27
TXN_166136,CUST_0610,In-store,Credit Card,Butchers,Lamb Chops,5,12.65,10.7,63.25,0,63.25,2023-09-18
TXN_129983,CUST_0788,Online,Credit Card,Butchers,Chicken Breast,2,11.76,7.64,23.52,0,23.52,2025-04-08
TXN_278180,CUST_0647,In-store,Cash,Butchers,Ground Beef,4,18.13,15.62,72.52,0,72.52,2024-12-02
TXN_514955,CUST_0135,Online,Credit Card,Butchers,Ground Beef,5,18.13,15.15,90.65,0,90.65,2024-07-06
TXN_208268,CUST_0210,In-store,Credit Card,Butchers,Chicken Breast,4,11.76,6.24,47.04,0,47.04,2023-04-06
TXN_103471,CUST_0616,In-store,Digital Wallet,Butchers,Pork Sausage,4,23.64,17.77,94.56,0,94.56,2025-07-04
TXN_740750,CUST_0272,In-store,Credit Card,Butchers,Steak,4,7.25,6.06,29,0,29,2023-05-14
TXN_872987,CUST_0155,In-store,Credit Card,Butchers,Ground Beef,2,18.13,10.35,36.26,0,36.26,2023-05-28
TXN_597752,CUST_0203,In-store,Cash,Butchers,Lamb Chops,3,12.65,9.22,37.95,0,37.95,2023-07-07
TXN_314120,CUST_0093,In-store,Credit Card,Butchers,Ground Beef,2,18.13,12.47,36.26,0,36.26,2023-11-22
TXN_432059,CUST_0232,Online,Credit Card,Butchers,Chicken Breast,9,11.76,10.43,105.84,0.04,101.61,2025-05-12
TXN_570387,CUST_0643,In-store,Credit Card,Butchers,Lamb Chops,3,12.65,6.5,37.95,0,37.95,2024-07-01
TXN_573047,CUST_0107,In-store,Credit Card,Butchers,Pork Sausage,7,23.64,18.43,165.48,0.045,158.03,2024-09-23
TXN_927135,CUST_0454,Online,Credit Card,Butchers,Ground Beef,5,18.13,11.5,90.65,0,90.65,2024-08-17
TXN_119729,CUST_0369,In-store,Credit Card,Butchers,Steak,5,7.25,3.71,36.25,0,36.25,2024-09-10
TXN_677089,CUST_0277,In-store,Credit Card,Butchers,Lamb Chops,9,12.65,9.89,113.85,0.032,110.21,2023-02-27
TXN_213727,CUST_0314,Online,Credit Card,Butchers,Ground Beef,3,18.13,9.54,54.39,0,54.39,2024-11-08
TXN_151472,CUST_0033,Online,Credit Card,Butchers,Steak,2,7.25,5.02,14.5,0,14.5,2025-05-08
TXN_310321,CUST_0670,In-store,Cash,Butchers,Lamb Chops,4,12.65,7.25,50.6,0,50.6,2025-09-24
TXN_443778,CUST_0081,Online,Credit Card,Butchers,Steak,1,7.25,5.4,7.25,0,7.25,2024-10-27
TXN_934101,CUST_0744,In-store,Cash,Butchers,Lamb Chops,4,12.65,8.74,50.6,0,50.6,2024-07-12
TXN_711747,CUST_0892,Online,Credit Card,Butchers,Steak,3,7.25,6.22,21.75,0,21.75,2024-07-22
TXN_700341,CUST_0997,In-store,Credit Card,Butchers,Steak,1,7.25,4.09,7.25,0,7.25,2023-12-08
TXN_320033,CUST_0788,In-store,Cash,Butchers,Ground Beef,10,18.13,12.58,181.3,0.04,174.05,2024-05-17
TXN_204298,CUST_0379,In-store,Credit Card,Butchers,Lamb Chops,1,12.65,7.89,12.65,0,12.65,2024-05-18
TXN_242262,CUST_0120,Online,Credit Card,Butchers,Pork Sausage,1,23.64,20.17,23.64,0,23.64,2023-05-21
TXN_983002,CUST_0659,In-store,Digital Wallet,Butchers,Steak,2,7.25,6.05,14.5,0,14.5,2025-10-17
TXN_106444,CUST_0870,Online,Credit Card,Butchers,Ground Beef,7,18.13,11.15,126.91,0.047,120.95,2023-04-06
TXN_221919,CUST_0590,In-store,Cash,Butchers,Ground Beef,15,18.13,16.01,271.95,0.04,261.07,2025-02-11
TXN_423615,CUST_0695,In-store,Credit Card,Butchers,Lamb Chops,7,12.65,10.43,88.55,0,88.55,2023-07-20
TXN_797105,CUST_0642,Online,Credit Card,Butchers,Ground Beef,1,18.13,15.04,18.13,0,18.13,2024-07-17
TXN_744259,CUST_0455,In-store,Credit Card,Butchers,Chicken Breast,1,11.76,7.3,11.76,0,11.76,2024-05-26
TXN_571047,CUST_0942,In-store,Credit Card,Butchers,Steak,2,7.25,6.2,14.5,0,14.5,2025-01-19
TXN_950043,CUST_0203,In-store,Credit Card,Butchers,Lamb Chops,4,12.65,8.71,50.6,0,50.6,2025-08-19
TXN_727981,CUST_0065,In-store,Cash,Butchers,Chicken Breast,7,11.76,7.62,82.32,0,82.32,2023-10-12
TXN_359633,CUST_0007,In-store,Cash,Butchers,Steak,2,7.25,4.24,14.5,0,14.5,2025-01-16
TXN_929412,CUST_0220,In-store,Cash,Butchers,Lamb Chops,1,12.65,11.23,12.65,0,12.65,2024-06-21
TXN_529912,CUST_0255,In-store,Cash,Butchers,Lamb Chops,11,12.65,11.22,139.15,0.05,132.19,2023-03-16
TXN_735905,CUST_0289,In-store,Credit Card,Butchers,Pork Sausage,2,23.64,16.52,47.28,0,47.28,2024-04-23
TXN_119670,CUST_0463,In-store,Credit Card,Butchers,Ground Beef,24,18.13,16.18,435.12,0.043,416.41,2023-03-26
TXN_973999,CUST_0777,In-store,Cash,Butchers,Lamb Chops,1,12.65,10.7,12.65,0,12.65,2023-09-26
TXN_850867,CUST_0989,Online,Credit Card,Butchers,Ground Beef,5,18.13,9.8,90.65,0,90.65,2025-06-13
TXN_387391,CUST_0590,Online,Credit Card,Butchers,Chicken Breast,3,11.76,9.38,35.28,0,35.28,2023-12-03
TXN_408371,CUST_0090,Online,Credit Card,Butchers,Ground Beef,1,18.13,15.59,18.13,0,18.13,2023-08-01
TXN_285378,CUST_0702,Online,Credit Card,Butchers,Pork Sausage,5,23.64,16.41,118.2,0.034,114.18,2023-01-22
TXN_230699,CUST_0917,Online,Credit Card,Butchers,Chicken Breast,4,11.76,9.66,47.04,0,47.04,2025-06-13
TXN_449024,CUST_0568,In-store,Credit Card,Butchers,Pork Sausage,4,23.64,13.46,94.56,0,94.56,2023-09-21
TXN_989610,CUST_0926,In-store,Cash,Butchers,Pork Sausage,1,23.64,20.61,23.64,0,23.64,2023-06-18
TXN_923191,CUST_0615,In-store,Cash,Butchers,Chicken Breast,1,11.76,9.85,11.76,0,11.76,2023-08-24
TXN_332560,CUST_0885,In-store,Cash,Butchers,Pork Sausage,4,23.64,14.03,94.56,0,94.56,2025-06-11
TXN_378965,CUST_0275,In-store,Credit Card,Butchers,Steak,1,7.25,3.89,7.25,0,7.25,2025-09-06
TXN_667222,CUST_0163,In-store,Cash,Butchers,Ground Beef,4,18.13,12.26,72.52,0,72.52,2024-10-20
TXN_487156,CUST_0029,In-store,Credit Card,Butchers,Chicken Breast,2,11.76,8.63,23.52,0,23.52,2025-01-25
TXN_594115,CUST_0034,In-store,Credit Card,Butchers,Pork Sausage,5,23.64,15.05,118.2,0.042,113.24,2023-07-18
TXN_754645,CUST_0925,In-store,Credit Card,Butchers,Chicken Breast,9,11.76,7.29,105.84,0.04,101.61,2025-09-13
TXN_362792,CUST_0326,Online,Credit Card,Butchers,Pork Sausage,1,23.64,11.89,23.64,0,23.64,2024-10-28
TXN_628903,CUST_0329,In-store,Cash,Butchers,Ground Beef,3,18.13,9.08,54.39,0,54.39,2024-07-13
TXN_771027,CUST_0186,Online,Credit Card,Butchers,Lamb Chops,6,12.65,7.08,75.9,0,75.9,2025-08-19
TXN_334611,CUST_0712,In-store,Credit Card,Butchers,Ground Beef,1,18.13,14.53,18.13,0,18.13,2025-01-01
TXN_295167,CUST_0784,Online,Credit Card,Butchers,Pork Sausage,5,23.64,20.37,118.2,0.044,113,2023-05-07
TXN_751419,CUST_0226,In-store,Credit Card,Butchers,Pork Sausage,2,23.64,13.04,47.28,0,47.28,2024-05-18
TXN_561559,CUST_0774,In-store,Credit Card,Butchers,Pork Sausage,6,23.64,18.58,141.84,0.058,133.61,2024-12-23
TXN_429617,CUST_0874,Online,Credit Card,Butchers,Chicken Breast,9,11.76,7.06,105.84,0.032,102.45,2023-05-25
TXN_655847,CUST_0971,In-store,Cash,Butchers,Chicken Breast,3,11.76,6.52,35.28,0,35.28,2024-01-13
TXN_548718,CUST_0936,In-store,Cash,Butchers,Chicken Breast,2,11.76,7.74,23.52,0,23.52,2024-11-08
TXN_739343,CUST_0309,In-store,Credit Card,Butchers,Lamb Chops,4,12.65,10.13,50.6,0,50.6,2025-06-11
TXN_641859,CUST_0881,In-store,Cash,Butchers,Pork Sausage,4,23.64,16.98,94.56,0,94.56,2024-09-17
TXN_290136,CUST_0626,In-store,Credit Card,Butchers,Steak,1,7.25,4.04,7.25,0,7.25,2025-06-10
TXN_938915,CUST_0769,Online,Credit Card,Butchers,Chicken Breast,9,11.76,6.56,105.84,0.053,100.23,2024-12-22
TXN_606820,CUST_0959,Online,Credit Card,Butchers,Chicken Breast,3,11.76,7.26,35.28,0,35.28,2025-10-04
TXN_105374,CUST_0952,Online,Credit Card,Butchers,Pork Sausage,5,23.64,18.1,118.2,0.05,112.29,2023-02-05
TXN_352839,CUST_0625,In-store,Credit Card,Butchers,Lamb Chops,6,12.65,7.84,75.9,0,75.9,2024-01-16
TXN_523485,CUST_0753,Online,Credit Card,Butchers,Steak,7,7.25,3.93,50.75,0,50.75,2023-04-20
TXN_486704,CUST_0774,Online,Credit Card,Butchers,Chicken Breast,6,11.76,8.71,70.56,0,70.56,2024-01-26
TXN_604793,CUST_0054,In-store,Credit Card,Butchers,Ground Beef,5,18.13,16.23,90.65,0,90.65,2023-09-18
TXN_376709,CUST_0675,In-store,Credit Card,Butchers,Steak,9,7.25,5.76,65.25,0,65.25,2023-10-26
TXN_266799,CUST_0984,In-store,Credit Card,Butchers,Steak,3,7.25,5.14,21.75,0,21.75,2023-11-18
TXN_387552,CUST_0273,In-store,Credit Card,Butchers,Steak,3,7.25,4.02,21.75,0,21.75,2023-10-24
TXN_981411,CUST_0788,In-store,Credit Card,Butchers,Steak,19,7.25,6.32,137.75,0.039,132.38,2023-07-05
TXN_629150,CUST_0089,In-store,Cash,Butchers,Steak,4,7.25,5.37,29,0,29,2025-03-21
TXN_418081,CUST_0122,In-store,Cash,Butchers,Pork Sausage,2,23.64,11.88,47.28,0,47.28,2024-10-25
TXN_633058,CUST_0443,Online,Credit Card,Butchers,Steak,2,7.25,4.22,14.5,0,14.5,2024-11-25
TXN_576265,CUST_0983,In-store,Credit Card,Butchers,Steak,4,7.25,4.21,29,0,29,2023-10-16
TXN_141897,CUST_0659,In-store,Credit Card,Butchers,Ground Beef,4,18.13,12.71,72.52,0,72.52,2023-08-09
TXN_963090,CUST_0653,In-store,Credit Card,Butchers,Lamb Chops,7,12.65,6.33,88.55,0,88.55,2023-12-03
TXN_139064,CUST_0654,In-store,Digital Wallet,Butchers,Lamb Chops,3,12.65,7.59,37.95,0,37.95,2024-04-06
TXN_587919,CUST_0969,Online,Credit Card,Butchers,Chicken Breast,6,11.76,7.3,70.56,0,70.56,2023-10-25
TXN_786448,CUST_0542,Online,Credit Card,Butchers,Chicken Breast,1,11.76,6.32,11.76,0,11.76,2025-08-25
TXN_554440,CUST_0587,In-store,Credit Card,Butchers,Pork Sausage,6,23.64,21.14,141.84,0.049,134.89,2025-05-10
TXN_486961,CUST_0902,In-store,Cash,Butchers,Steak,4,7.25,5.76,29,0,29,2025-10-02
TXN_611858,CUST_0171,In-store,Cash,Butchers,Lamb Chops,7,12.65,9.75,88.55,0,88.55,2025-08-24
TXN_890209,CUST_0388,In-store,Digital Wallet,Butchers,Chicken Breast,2,11.76,8.93,23.52,0,23.52,2023-06-02
TXN_902805,CUST_0597,Online,Digital Wallet,Butchers,Lamb Chops,3,12.65,10.94,37.95,0,37.95,2024-02-07
TXN_476442,CUST_0146,In-store,Digital Wallet,Butchers,Lamb Chops,3,12.65,9.84,37.95,0,37.95,2025-07-09
TXN_682451,CUST_0914,In-store,Credit Card,Butchers,Lamb Chops,3,12.65,9.74,37.95,0,37.95,2023-08-14
TXN_170805,CUST_0077,Online,Credit Card,Butchers,Chicken Breast,4,11.76,6.82,47.04,0,47.04,2025-05-08
TXN_564147,CUST_0774,Online,Credit Card,Butchers,Steak,2,7.25,5.46,14.5,0,14.5,2025-06-16
TXN_667257,CUST_0149,In-store,Cash,Butchers,Chicken Breast,5,11.76,7.54,58.8,0,58.8,2025-07-16
TXN_894540,CUST_0450,In-store,Cash,Butchers,Lamb Chops,4,12.65,11.24,50.6,0,50.6,2023-10-03
TXN_432936,CUST_0277,Online,Credit Card,Butchers,Steak,5,7.25,5.69,36.25,0,36.25,2025-10-06
TXN_362257,CUST_0140,In-store,Credit Card,Butchers,Lamb Chops,13,12.65,6.83,164.45,0.062,154.25,2023-06-26
TXN_664443,CUST_0252,Online,Digital Wallet,Butchers,Lamb Chops,2,12.65,7.2,25.3,0,25.3,2025-07-11
TXN_383822,CUST_0424,Online,Credit Card,Butchers,Ground Beef,1,18.13,12.2,18.13,0,18.13,2023-07-11
TXN_227442,CUST_0786,In-store,Credit Card,Butchers,Chicken Breast,8,11.76,5.94,94.08,0,94.08,2024-09-06
TXN_994025,CUST_0705,In-store,Cash,Butchers,Steak,2,7.25,5.32,14.5,0,14.5,2023-09-18
TXN_889504,CUST_0079,In-store,Cash,Butchers,Pork Sausage,16,23.64,16.3,378.24,0.044,361.6,2025-05-13
TXN_190970,CUST_0343,Online,Digital Wallet,Butchers,Lamb Chops,6,12.65,6.8,75.9,0,75.9,2024-05-07
TXN_974395,CUST_0665,In-store,Digital Wallet,Butchers,Steak,1,7.25,5.3,7.25,0,7.25,2024-07-24
TXN_651766,CUST_0532,Online,Credit Card,Butchers,Lamb Chops,5,12.65,9.75,63.25,0,63.25,2024-12-15
TXN_495011,CUST_0591,Online,Credit Card,Butchers,Ground Beef,6,18.13,14.7,108.78,0.037,104.76,2025-07-11
TXN_534123,CUST_0622,In-store,Credit Card,Butchers,Ground Beef,3,18.13,14.98,54.39,0,54.39,2024-04-06
TXN_743417,CUST_0003,Online,Credit Card,Butchers,Steak,1,7.25,5.45,7.25,0,7.25,2024-09-23
TXN_841811,CUST_0555,Online,Digital Wallet,Butchers,Pork Sausage,9,23.64,15.42,212.76,0.056,200.85,2023-07-04
TXN_507077,CUST_0383,In-store,Credit Card,Butchers,Chicken Breast,9,11.76,6.3,105.84,0.031,102.56,2024-07-16
TXN_137863,CUST_0703,In-store,Credit Card,Butchers,Chicken Breast,5,11.76,9.34,58.8,0,58.8,2023-12-28
TXN_931560,CUST_0186,In-store,Credit Card,Butchers,Chicken Breast,5,11.76,7.09,58.8,0,58.8,2024-09-25
TXN_403169,CUST_0817,Online,Credit Card,Butchers,Ground Beef,5,18.13,12.59,90.65,0,90.65,2025-04-16
TXN_855999,CUST_0242,In-store,Cash,Butchers,Pork Sausage,4,23.64,19.16,94.56,0,94.56,2023-06-18
TXN_263244,CUST_0252,In-store,Credit Card,Butchers,Pork Sausage,3,23.64,16.95,70.92,0,70.92,2024-07-05
TXN_816807,CUST_0967,In-store,Cash,Butchers,Ground Beef,6,18.13,15.65,108.78,0.037,104.76,2025-10-18
TXN_545129,CUST_0811,In-store,Credit Card,Butchers,Chicken Breast,9,11.76,10.56,105.84,0.043,101.29,2025-10-21
TXN_479896,CUST_0385,Online,Credit Card,Butchers,Pork Sausage,4,23.64,12.98,94.56,0,94.56,2024-09-25
TXN_623021,CUST_0717,Online,Digital Wallet,Butchers,Pork Sausage,14,23.64,17.96,330.96,0.048,315.07,2025-08-01
TXN_255014,CUST_0269,In-store,Cash,Butchers,Ground Beef,6,18.13,9.55,108.78,0.032,105.3,2025-07-04
TXN_851557,CUST_0887,Online,Credit Card,Butchers,Chicken Breast,3,11.76,6.32,35.28,0,35.28,2025-06-10
TXN_868175,CUST_0144,In-store,Credit Card,Butchers,Chicken Breast,5,11.76,7.86,58.8,0,58.8,2025-09-11
TXN_914457,CUST_0484,Online,Credit Card,Butchers,Ground Beef,2,18.13,13.37,36.26,0,36.26,2023-05-06
TXN_915706,CUST_0446,In-store,Credit Card,Butchers,Pork Sausage,16,23.64,20.99,378.24,0.046,360.84,2025-09-04
TXN_942693,CUST_0306,Online,Digital Wallet,Butchers,Pork Sausage,5,23.64,18.93,118.2,0.031,114.54,2024-10-04
TXN_173096,CUST_0230,In-store,Credit Card,Butchers,Steak,7,7.25,4.7,50.75,0,50.75,2025-07-01
TXN_466421,CUST_0570,Online,Credit Card,Butchers,Pork Sausage,5,23.64,13.96,118.2,0.031,114.54,2025-04-01
TXN_154045,CUST_0731,Online,Digital Wallet,Butchers,Ground Beef,7,18.13,12.91,126.91,0.033,122.72,2024-05-03
TXN_692119,CUST_0854,Online,Digital Wallet,Butchers,Pork Sausage,4,23.64,19.61,94.56,0,94.56,2023-10-28
TXN_543679,CUST_0061,Online,Credit Card,Butchers,Chicken Breast,12,11.76,6,141.12,0.046,134.63,2025-03-26
TXN_780278,CUST_0776,In-store,Cash,Butchers,Chicken Breast,5,11.76,7.22,58.8,0,58.8,2023-12-20
TXN_349344,CUST_0784,In-store,Cash,Butchers,Chicken Breast,3,11.76,6.86,35.28,0,35.28,2023-07-07
TXN_709153,CUST_0864,In-store,Credit Card,Butchers,Lamb Chops,3,12.65,9.47,37.95,0,37.95,2023-08-16
TXN_329499,CUST_0445,Online,Credit Card,Butchers,Lamb Chops,1,12.65,8.69,12.65,0,12.65,2025-01-23
TXN_361245,CUST_0400,Online,Credit Card,Butchers,Ground Beef,4,18.13,13.04,72.52,0,72.52,2023-09-16
TXN_756791,CUST_0549,In-store,Cash,Butchers,Pork Sausage,12,23.64,15.7,283.68,0.038,272.9,2025-04-01
TXN_692084,CUST_0821,Online,Credit Card,Butchers,Chicken Breast,9,11.76,7.96,105.84,0.046,100.97,2024-01-25
TXN_513676,CUST_0966,In-store,Cash,Butchers,Chicken Breast,9,11.76,8.42,105.84,0.032,102.45,2025-06-13
TXN_886699,CUST_0601,Online,Credit Card,Butchers,Lamb Chops,4,12.65,9.45,50.6,0,50.6,2023-09-02
TXN_247686,CUST_0058,Online,Credit Card,Butchers,Steak,2,7.25,5.13,14.5,0,14.5,2024-05-12
TXN_390828,CUST_0746,In-store,Credit Card,Butchers,Lamb Chops,7,12.65,9.88,88.55,0,88.55,2023-11-12
TXN_345930,CUST_0855,In-store,Credit Card,Butchers,Ground Beef,6,18.13,9.5,108.78,0.037,104.76,2023-11-11
TXN_595969,CUST_0339,In-store,Cash,Butchers,Lamb Chops,5,12.65,8.74,63.25,0,63.25,2025-06-10
TXN_701502,CUST_0921,In-store,Digital Wallet,Butchers,Ground Beef,7,18.13,12.52,126.91,0.053,120.18,2025-01-01
TXN_498981,CUST_0769,In-store,Cash,Butchers,Chicken Breast,10,11.76,6.29,117.6,0.041,112.78,2024-02-14
TXN_300397,CUST_0457,In-store,Cash,Butchers,Steak,5,7.25,5.25,36.25,0,36.25,2024-01-02
TXN_369153,CUST_0288,Online,Credit Card,Butchers,Ground Beef,9,18.13,15.46,163.17,0.03,158.27,2024-11-26
TXN_883723,CUST_0301,Online,Credit Card,Butchers,Lamb Chops,5,12.65,10.17,63.25,0,63.25,2024-12-24
TXN_533290,CUST_0374,In-store,Cash,Butchers,Chicken Breast,2,11.76,6.96,23.52,0,23.52,2023-05-16
TXN_150255,CUST_0562,In-store,Credit Card,Butchers,Pork Sausage,1,23.64,12.48,23.64,0,23.64,2023-09-11
TXN_674866,CUST_0081,Online,Credit Card,Butchers,Pork Sausage,2,23.64,20.41,47.28,0,47.28,2024-09-27
TXN_375658,CUST_0653,Online,Credit Card,Butchers,Pork Sausage,15,23.64,20.65,354.6,0.036,341.83,2023-07-05
TXN_199003,CUST_0408,Online,Credit Card,Butchers,Ground Beef,4,18.13,10.15,72.52,0,72.52,2024-09-01
TXN_476776,CUST_0116,Online,Credit Card,Butchers,Chicken Breast,4,11.76,9.68,47.04,0,47.04,2023-08-11
TXN_657181,CUST_0542,Online,Digital Wallet,Butchers,Steak,2,7.25,3.75,14.5,0,14.5,2023-05-01
TXN_442424,CUST_0811,In-store,Cash,Butchers,Steak,11,7.25,5.13,79.75,0,79.75,2025-10-19
TXN_570582,CUST_0574,In-store,Credit Card,Butchers,Chicken Breast,5,11.76,8.62,58.8,0,58.8,2025-09-28
TXN_811973,CUST_1000,Online,Credit Card,Butchers,Pork Sausage,1,23.64,17.58,23.64,0,23.64,2023-08-14
TXN_541250,CUST_0823,Online,Credit Card,Butchers,Pork Sausage,19,23.64,20.49,449.16,0.049,427.15,2023-03-18
TXN_818320,CUST_0021,In-store,Credit Card,Butchers,Pork Sausage,8,23.64,19.48,189.12,0.044,180.8,2025-07-06
TXN_322005,CUST_0428,In-store,Digital Wallet,Butchers,Chicken Breast,6,11.76,7.76,70.56,0,70.56,2023-12-11
TXN_614381,CUST_0228,In-store,Credit Card,Butchers,Steak,4,7.25,5.09,29,0,29,2025-06-18
TXN_649690,CUST_0974,In-store,Credit Card,Butchers,Ground Beef,6,18.13,13.53,108.78,0.043,104.1,2024-08-26
TXN_781584,CUST_0023,In-store,Cash,Butchers,Pork Sausage,8,23.64,20.21,189.12,0.032,183.07,2024-10-21
TXN_813721,CUST_0976,In-store,Credit Card,Butchers,Lamb Chops,3,12.65,6.92,37.95,0,37.95,2023-03-12
TXN_839269,CUST_0344,In-store,Credit Card,Butchers,Pork Sausage,5,23.64,13.66,118.2,0.038,113.71,2025-08-23
TXN_424546,CUST_0398,Online,Credit Card,Butchers,Pork Sausage,5,23.64,13.06,118.2,0.044,113,2025-05-03
TXN_991387,CUST_0184,In-store,Credit Card,Butchers,Steak,9,7.25,4.13,65.25,0,65.25,2024-06-04
TXN_231257,CUST_0503,Online,Credit Card,Butchers,Pork Sausage,5,23.64,18.49,118.2,0.04,113.47,2024-09-10
TXN_771042,CUST_0801,Online,Credit Card,Butchers,Chicken Breast,9,11.76,7.74,105.84,0.047,100.87,2024-11-26
TXN_971738,CUST_0625,In-store,Cash,Butchers,Lamb Chops,3,12.65,9.78,37.95,0,37.95,2023-12-25
TXN_830795,CUST_0081,Online,Credit Card,Butchers,Steak,2,7.25,4.75,14.5,0,14.5,2023-07-23
TXN_746660,CUST_0366,In-store,Credit Card,Butchers,Pork Sausage,17,23.64,19.06,401.88,0.034,388.22,2024-07-14
TXN_196596,CUST_0699,In-store,Credit Card,Butchers,Chicken Breast,1,11.76,9.11,11.76,0,11.76,2023-03-14
TXN_756332,CUST_0995,In-store,Cash,Butchers,Ground Beef,4,18.13,9.78,72.52,0,72.52,2024-08-25
TXN_181383,CUST_0259,In-store,Credit Card,Butchers,Pork Sausage,6,23.64,14.43,141.84,0.043,135.74,2023-08-26
TXN_378256,CUST_0993,In-store,Cash,Butchers,Pork Sausage,8,23.64,15.97,189.12,0.047,180.23,2023-12-18
TXN_111057,CUST_0476,Online,Credit Card,Butchers,Chicken Breast,4,11.76,8.78,47.04,0,47.04,2023-11-07
TXN_667907,CUST_0092,Online,Digital Wallet,Butchers,Steak,1,7.25,5.29,7.25,0,7.25,2024-02-15
TXN_326193,CUST_0965,In-store,Credit Card,Butchers,Chicken Breast,4,11.76,7.88,47.04,0,47.04,2023-08-12
TXN_370646,CUST_0136,In-store,Cash,Butchers,Ground Beef,2,18.13,10.11,36.26,0,36.26,2025-04-01
TXN_177027,CUST_0109,Online,Credit Card,Butchers,Lamb Chops,5,12.65,8.64,63.25,0,63.25,2025-01-14
